pO2,PO4,mscore,State,pCO2,efolding (m),globe_avg_temp (C),dissolved_O2_sur (molkg-1x1E6),file,benthic_anoxia
0.3,2.3,0.0003448516306081,Kellwasser,1.0,1.0,18.21,36.13443914218806,Devon370Ma_1xRemin_1.0xpCO2.pO2xPO4_5x5h.dat.03,89.63
0.7,2.4,0.0022571100265938,Kellwasser,1.0,1.0,18.21,55.05029912455939,Devon370Ma_1xRemin_1.0xpCO2.pO2xPO4_5x5h.dat.44,71.28
0.6,2.4,0.0010161318180581,Kellwasser,1.0,1.0,18.21,53.22773722582497,Devon370Ma_1xRemin_1.0xpCO2.pO2xPO4_5x5h.dat.34,78.9
0.5,2.4,0.0007400266803953,Kellwasser,1.0,1.0,18.21,51.49703429196961,Devon370Ma_1xRemin_1.0xpCO2.pO2xPO4_5x5h.dat.24,88.17
0.4,2.4,0.0005584366300096,Kellwasser,1.0,1.0,18.21,49.94235496269539,Devon370Ma_1xRemin_1.0xpCO2.pO2xPO4_5x5h.dat.14,88.35
0.3,2.4,0.0003137844526075,Kellwasser,1.0,1.0,18.21,48.53115024161525,Devon370Ma_1xRemin_1.0xpCO2.pO2xPO4_5x5h.dat.04,89.45
1.2,0.5,0.0428525731416443,Background,2.5,1.0,21.46,149.22546688467264,251103.pO2xPO4_5x5a.dat.40,0.0
1.1,0.5,0.042823642028382,Background,2.5,1.0,21.46,137.6410509692505,251103.pO2xPO4_5x5a.dat.30,0.0
1.0,0.5,0.0364675290568481,Background,2.5,1.0,21.46,126.50416465476157,251103.pO2xPO4_5x5a.dat.20,0.0
0.9,0.5,0.0371579107961533,Background,2.5,1.0,21.46,116.08696513576432,251103.pO2xPO4_5x5a.dat.10,0.0
0.8,0.5,0.0117172653189402,Background,2.5,1.0,21.46,106.92308569559827,251103.pO2xPO4_5x5a.dat.00,0.0
1.2,0.6,0.0345375370209146,Background,2.5,1.0,21.46,175.06643780507147,251103.pO2xPO4_5x5a.dat.41,0.0
1.1,0.6,0.0353592621583276,Background,2.5,1.0,21.46,163.3741776458919,251103.pO2xPO4_5x5a.dat.31,0.0
